Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
6116.9126,236.52654,360.40067,298.4636,362.63007
6253.4336,238.30066,363.3943,300.84747,365.58255
6385.1562,240.07968,365.99255,303.03613,368.13962
6513.9233,241.85997,368.28467,305.07233,370.38394
6640.6855,243.64232,370.33444,306.98837,372.37982
6766.0215,245.4263,372.1856,308.80597,374.17328
6890.1807,247.21217,373.86813,310.54016,375.79706
7013.22,249.00018,375.40253,312.20135,377.27396
7135.2134,250.78865,376.80164,313.79514,378.618
7256.1035,252.57664,378.075,315.32584,379.83984
7375.9136,254.36179,379.22794,316.79486,380.94513
7494.609,256.14206,380.26474,318.2034,381.93814
7612.126,257.9161,381.18942,319.55276,382.8229
7728.4775,259.6815,382.00397,320.8427,383.60104
7843.606,261.43665,382.71173,322.0742,384.27573
7957.5444,263.1793,383.31458,323.24695,384.8486
8070.2783,264.9075,383.8153,324.3614,385.32202
8181.758,266.62024,384.21735,325.4188,385.69952
8292.0205,268.3156,384.5228,326.4192,385.98294
8401.016,269.99283,384.73532,327.36407,386.17572
8508.785,271.65036,384.8568,328.2536,386.27975
8615.623,273.2396,384.9259,329.08276,386.3311
8721.199,274.80786,384.9083,329.8581,386.29794
8825.521,276.35205,384.8101,330.58105,386.18643
8928.588,277.8698,384.63638,331.2531,386.00153
9030.382,279.35916,384.3917,331.87543,385.74762
9130.903,280.81863,384.07968,332.44916,385.42874
9230.141,282.24673,383.7043,332.97552,385.04852
9328.092,283.64243,383.2691,333.45575,384.61063
9424.755,285.00467,382.77744,333.89105,384.11838
9520.127,286.33267,382.23288,334.28278,383.57513
9614.212,287.6257,381.63882,334.63226,382.98434
9707.011,288.88303,380.99863,334.94083,382.34918
9798.524,290.1043,380.31543,335.20987,381.67288
9888.762,291.2889,379.59247,335.44067,380.95853
9977.727,292.4365,378.83282,335.63464,380.20923
10065.421,293.54684,378.03964,335.79324,379.42786
10151.856,294.61963,377.21585,335.91772,378.61734
10237.04,295.65466,376.36414,336.0094,377.78046
10320.98,296.65198,375.4874,336.0697,376.91983
10403.688,297.6114,374.58826,336.09982,376.0381
10485.175,298.53302,373.6693,336.10117,375.13763
10565.441,299.41736,372.73257,336.07495,374.2206
10644.5,300.2644,371.7805,336.02246,373.28925
10722.366,301.07437,370.81525,335.94482,372.34576
10799.061,301.8474,369.83902,335.8432,371.3921
10874.591,302.58392,368.85382,335.71887,370.43024
10948.976,303.28418,367.86142,335.5728,369.46194
11022.236,303.94864,366.86374,335.4062,368.48898
11094.389,304.57764,365.86246,335.22003,367.51294
11165.45,305.17184,364.859,335.01544,366.53522
11235.44,305.7317,363.85498,334.79333,365.55734
11304.38,306.25772,362.8517,334.55472,364.58057
11372.29,306.75055,361.85052,334.30054,363.60605
11439.19,307.21088,360.8526,334.03174,362.63507
11505.101,307.6393,359.859,333.74915,361.66852
11570.047,308.0365,358.87088,333.45367,360.70746
11634.045,308.4032,357.8891,333.14615,359.75272
11697.119,308.74008,356.91446,332.82727,358.80518
11759.297,309.04788,355.94794,332.49792,357.86545
11820.595,309.32742,354.99002,332.15872,356.93442
11881.033,309.57938,354.04156,331.8105,356.01254
11940.641,309.8046,353.10312,331.45386,355.1004
11999.436,310.00378,352.1752,331.08948,354.19855
12057.442,310.1778,351.2583,330.71805,353.3073
12114.681,310.32736,350.35284,330.3401,352.4272
12171.175,310.45328,349.4592,329.95624,351.55856
12226.949,310.55637,348.57773,329.56705,350.7017
12282.017,310.63736,347.70874,329.17303,349.85678
12336.407,310.69705,346.85248,328.77478,349.0241
12390.132,310.73633,346.0091,328.3727,348.20392
12443.227,310.75583,345.17883,327.96735,347.39636
12495.695,310.7564,344.36185,327.55914,346.60153
12547.563,310.7387,343.55823,327.14847,345.81952
12598.855,310.70358,342.7681,326.73584,345.05045
12649.58,310.6518,341.99152,326.32166,344.2944
12699.766,310.58395,341.2285,325.90622,343.55133
12749.422,310.5009,340.4791,325.49,342.82135
12798.568,310.4033,339.74332,325.0733,342.10443
12847.223,310.29178,339.02118,324.6565,341.40054
12895.399,310.16705,338.31262,324.23984,340.7097
12943.116,310.02985,337.61768,323.82376,340.03183
12990.386,309.8808,336.93616,323.40848,339.36688
13037.223,309.72046,336.26816,322.99432,338.71484
13083.643,309.54953,335.6135,322.5815,338.0756
13129.655,309.3686,334.97217,322.17038,337.4491
13175.278,309.17822,334.34406,321.76114,336.83536
13220.519,308.9791,333.72906,321.35406,336.23407
13265.392,308.77167,333.1271,320.9494,335.64536
13309.907,308.5565,332.53812,320.5473,335.06897
13354.074,308.3342,331.9619,320.14807,334.505
13397.903,308.10516,331.39844,319.7518,333.95322
13441.407,307.87006,330.84766,319.35886,333.4135
13484.592,307.6292,330.30927,318.96924,332.8858
13527.465,307.38324,329.7833,318.58325,332.37
13570.035,307.1325,329.26965,318.20108,331.8661
13612.313,306.8775,328.76813,317.8228,331.37375
13654.303,306.61865,328.27872,317.44867,330.89307
13696.008,306.35635,327.80118,317.07877,330.4239
13737.44,306.09103,327.3355,316.71326,329.9661
