Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
6420.2983,128.47163,182.56784,155.51974,183.6747
6554.907,129.67337,183.76085,156.7171,184.8671
6686.543,130.91264,184.68224,157.79744,185.78526
6816.2065,132.17433,185.38354,158.77893,186.47372
6944.429,133.44826,185.90248,159.67537,186.9707
7071.4263,134.72739,186.266,160.4967,187.30638
7197.429,136.00511,186.4921,161.2486,187.50201
7322.43,137.2769,186.59383,161.93536,187.57356
7446.5435,138.53775,186.57957,162.55865,187.53113
7569.7705,139.78377,186.45566,163.11972,187.38213
7692.0493,141.01178,186.22765,163.61972,187.13266
7813.464,142.2184,185.89886,164.05862,186.78596
7933.9453,143.40118,185.4735,164.43735,186.34608
8053.5796,144.55743,184.95433,164.75589,185.81538
8172.376,145.6849,184.34502,165.01495,185.19708
8290.271,146.78218,183.64957,165.21588,184.49493
8407.3545,147.84741,182.87106,165.35924,183.71156
8523.566,148.87958,182.01402,165.44681,182.85129
8638.992,149.87718,181.082,165.47958,181.91731
8753.641,150.83932,180.07907,165.4592,180.9136
8867.448,151.76564,179.01013,165.38788,179.84492
8981.075,152.60594,177.95256,165.27925,178.78242
9093.944,153.41295,176.83339,165.12317,177.65927
9206.084,154.18454,175.66147,164.923,176.48419
9317.506,154.91924,174.44398,164.68161,175.26436
9428.217,155.61606,173.18707,164.40157,174.00587
9538.218,156.27441,171.89622,164.08533,172.71417
9647.517,156.89403,170.5764,163.73521,171.39421
9756.116,157.4749,169.23245,163.35367,170.05063
9864.018,158.01724,167.86891,162.94308,168.68794
9971.227,158.52144,166.49026,162.50586,167.31046
10077.752,158.98804,165.10086,162.04445,165.92241
10183.592,159.41772,163.70493,161.56133,164.52794
10288.753,159.81133,162.30663,161.05898,163.1311
10393.239,160.16975,160.90999,160.53987,161.73582
10497.047,160.49405,159.51892,160.00648,160.3459
10600.184,160.78534,158.13722,159.46127,158.96507
10702.647,161.04478,156.76852,158.90665,157.59691
10804.442,161.27371,155.41638,158.34505,156.24486
10905.564,161.47345,154.08415,157.77881,154.91225
11006.014,161.64543,152.77504,157.21024,153.60216
11105.793,161.79108,151.49213,156.6416,152.31767
11204.894,161.91241,150.23769,156.07504,151.06107
11303.306,162.01091,149.01462,155.51276,149.83517
11401.037,162.08804,147.82555,154.95679,148.64256
11498.081,162.14542,146.67285,154.40913,147.4856
11594.434,162.18463,145.55882,153.87173,146.36649
11690.096,162.20732,144.48552,153.34642,145.28731
11785.06,162.21516,143.45485,152.835,144.24988
11879.32,162.20978,142.46852,152.33914,143.25594
11972.881,162.19289,141.5281,151.8605,142.30707
12065.727,162.16608,140.63507,151.40057,141.40466
12157.858,162.13103,139.79063,150.96083,140.55
12249.268,162.08934,138.99591,150.54263,139.7442
12339.947,162.04257,138.25186,150.14722,138.98822
12429.8955,161.99234,137.55933,149.77583,138.28293
12519.1045,161.94014,136.91896,149.42955,137.62901
12607.566,161.88744,136.33131,149.10938,137.02704
12695.273,161.8357,135.79686,148.81628,136.4775
12782.218,161.78629,135.31581,148.55106,135.98073
12868.3955,161.74059,134.88841,148.3145,135.53693
12953.798,161.69986,134.5147,148.10727,135.14621
13038.418,161.66534,134.19463,147.93,134.8086
13122.246,161.63823,133.92809,147.78316,134.524
13205.281,161.61964,133.71481,147.66724,134.29225
13287.507,161.6106,133.55449,147.58255,134.11308
13368.929,161.61218,133.44672,147.52945,133.98613
13449.528,161.62526,133.39099,147.50812,133.91096
13529.308,161.65076,133.38676,147.51877,133.8871
13608.256,161.68945,133.43336,147.5614,133.91394
13686.366,161.74214,133.53014,147.63614,133.99086
13763.641,161.8095,133.67627,147.74289,134.11717
13840.067,161.89218,133.87102,147.88159,134.29211
13915.639,161.99074,134.11348,148.05211,134.5149
13990.3545,162.1057,134.40277,148.25424,134.78467
14064.213,162.23755,134.73796,148.48776,135.10057
14137.208,162.38663,135.11801,148.75232,135.46164
14209.336,162.55338,135.54199,149.04768,135.86696
14280.591,162.738,136.0088,149.37341,136.31552
14350.976,162.94083,136.51741,149.72913,136.80632
14420.486,163.162,137.06674,150.11438,137.33833
14489.118,163.40172,137.65572,150.52872,137.91049
14556.875,163.66005,138.28317,150.97162,138.52176
14623.755,163.93704,138.94801,151.44254,139.17102
14689.759,164.23277,139.64915,151.94096,139.85724
14754.885,164.54718,140.38542,152.46631,140.57924
14819.133,164.8802,141.15569,153.01794,141.33601
14882.508,165.2318,141.95882,153.5953,142.12637
14945.009,165.6018,142.79373,154.19777,142.94928
15006.641,165.9901,143.65926,154.82468,143.80362
15067.401,166.39645,144.55432,155.47539,144.68828
15127.297,166.82071,145.47777,156.14923,145.60219
15186.335,167.2626,146.42853,156.84557,146.54427
15244.509,167.72191,147.40553,157.56372,147.51344
15301.832,168.1983,148.40768,158.303,148.50868
15358.299,168.69154,149.43396,159.06274,149.52884
15413.929,169.20126,150.4833,159.84229,150.573
15468.719,169.72717,151.5547,160.64093,151.6401
15522.673,170.26894,152.64714,161.45804,152.72911
15575.8,170.82619,153.75963,162.29291,153.83908
