Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
12439.14,259.71622,291.2169,275.46655,293.3951
12552.277,260.24738,290.9656,275.6065,293.16522
12650.093,260.68628,290.48953,275.5879,292.7073
12737.878,261.0552,289.8652,275.4602,292.09344
12818.904,261.37003,289.14777,275.2589,291.38022
12895.149,261.64197,288.3758,275.00888,290.60904
12967.994,261.87915,287.57523,274.72717,289.80862
13038.176,262.087,286.76398,274.42548,288.99896
13106.312,262.26947,285.9538,274.11163,288.19275
13172.732,262.42917,285.15262,273.7909,287.39862
13237.587,262.56827,284.36594,273.4671,286.62183
13301.125,262.6883,283.59714,273.1427,285.86548
13363.369,262.79077,282.84866,272.8197,285.13156
13424.485,262.87683,282.12213,272.49948,284.42108
13484.533,262.94742,281.41873,272.18307,283.73456
13543.4795,263.00385,280.7391,271.87146,283.07242
13601.444,263.04694,280.08392,271.56543,282.4346
13658.368,263.0777,279.45316,271.26544,281.82104
13714.378,263.09705,278.84708,270.97205,281.23145
13769.473,263.1058,278.2653,270.68555,280.6654
13823.605,263.10486,277.7073,270.40607,280.1223
13881.333,263.05615,277.1889,270.12253,279.61252
13937.812,263.0007,276.69012,269.8454,279.122
13993.3125,262.9384,276.21252,269.57544,278.65225
14048.019,262.8695,275.757,269.31323,278.20407
14102.022,262.79422,275.32385,269.05902,277.77762
14155.405,262.71292,274.91315,268.81305,277.37308
14208.205,262.62613,274.52472,268.57544,276.99033
14260.456,262.5344,274.15845,268.34644,276.62915
14312.184,262.43826,273.81412,268.1262,276.28934
14363.405,262.33838,273.49146,267.91492,275.9706
14414.132,262.23538,273.19022,267.7128,275.67273
14464.376,262.12988,272.9102,267.52002,275.39542
14514.149,262.02252,272.65097,267.33673,275.13846
14563.459,261.9139,272.41245,267.16318,274.90152
14612.314,261.80463,272.1943,266.99945,274.68436
14660.72,261.69522,271.9962,266.8457,274.4868
14708.682,261.58627,271.81793,266.7021,274.3085
14756.207,261.4783,271.65927,266.5688,274.14923
14803.299,261.37183,271.51984,266.44583,274.0088
14849.96,261.2673,271.39935,266.3333,273.8869
14896.195,261.1652,271.29764,266.2314,273.78333
14941.96,261.06628,271.21396,266.14014,273.69742
14987.268,260.97095,271.14813,266.05954,273.62912
15032.126,260.87946,271.09995,265.9897,273.57806
15076.532,260.79218,271.06903,265.9306,273.54407
15120.504,260.70938,271.05515,265.88226,273.52686
15164.032,260.63135,271.05795,265.84467,273.52603
15207.123,260.55844,271.07715,265.8178,273.54147
15249.772,260.4909,271.11255,265.80173,273.5728
15291.988,260.429,271.16373,265.79636,273.61978
15333.766,260.37292,271.2304,265.80167,273.6821
15375.102,260.3228,271.31235,265.81757,273.75952
15416.004,260.27908,271.40924,265.84418,273.8517
15456.463,260.24176,271.52072,265.88123,273.95847
15496.493,260.21106,271.64658,265.92883,274.07944
15536.076,260.18704,271.78638,265.9867,274.21436
15575.226,260.16995,271.94006,266.055,274.363
15613.932,260.15985,272.10715,266.13348,274.52505
15652.201,260.15686,272.2874,266.22214,274.70023
15690.031,260.16107,272.48056,266.3208,274.88828
15727.419,260.17252,272.68637,266.42944,275.08896
15764.372,260.19138,272.90442,266.5479,275.30197
15800.881,260.2175,273.13458,266.67603,275.527
15836.952,260.25113,273.37643,266.81378,275.76385
15872.584,260.29208,273.6298,266.96094,276.01224
15907.778,260.3406,273.89444,267.11752,276.27188
15942.533,260.3965,274.16995,267.28323,276.5425
15976.849,260.45993,274.45615,267.45804,276.8239
16010.729,260.53076,274.75284,267.64178,277.11578
16044.169,260.609,275.05957,267.8343,277.4179
16077.174,260.69467,275.3762,268.03543,277.72995
16109.744,260.78766,275.70245,268.24506,278.0518
16141.877,260.88797,276.03806,268.463,278.38297
16173.575,260.99554,276.38278,268.68915,278.72348
16204.842,261.1103,276.7363,268.92328,279.0729
16235.675,261.23218,277.09848,269.16534,279.43106
16266.079,261.3611,277.46893,269.41504,279.79767
16296.051,261.49707,277.84763,269.67236,280.17252
16325.594,261.63986,278.23407,269.93695,280.55533
16354.709,261.78952,278.62817,270.20886,280.94598
16383.404,261.9459,279.02963,270.48776,281.34412
16411.67,262.1089,279.43826,270.77356,281.7495
16439.516,262.2784,279.8538,271.0661,282.162
16466.941,262.45435,280.276,271.36517,282.58133
16493.95,262.63666,280.7047,271.6707,283.00723
16520.543,262.82516,281.13962,271.9824,283.43958
16546.719,263.01978,281.5806,272.30017,283.87802
16572.484,263.2204,282.0273,272.62384,284.32242
16597.84,263.42682,282.4796,272.95322,284.77258
16622.791,263.63907,282.93732,273.2882,285.22827
16647.336,263.857,283.40024,273.6286,285.68933
16671.479,264.08038,283.86807,273.97424,286.15543
16695.223,264.30917,284.3407,274.32495,286.6265
16718.568,264.54324,284.81784,274.68054,287.10223
16741.52,264.78247,285.29935,275.0409,287.5825
16764.08,265.02673,285.7851,275.4059,288.06708
16786.254,265.2759,286.27478,275.77533,288.5558
16808.043,265.52985,286.7683,276.14908,289.04843
16829.445,265.78845,287.26544,276.52695,289.5449
