Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
5318.334,135.8776,244.96594,190.42177,246.90115
5455.6475,137.82263,248.5058,193.16422,250.44426
5592.5786,139.88628,251.93999,195.91313,253.88153
5728.803,142.04146,255.26692,198.65419,257.20306
5864.1987,144.26598,258.48346,201.37473,260.40463
5998.604,146.54443,261.58557,204.065,263.48438
6132.004,148.86314,264.56876,206.71594,266.44022
6264.3545,151.21213,267.42828,209.3202,269.27002
6395.5815,153.58401,270.1606,211.87231,271.97205
6525.734,155.9712,272.7619,214.36655,274.54355
6654.7607,158.3688,275.2298,216.7993,276.98306
6782.7183,160.77121,277.56146,219.16634,279.2879
6909.614,163.17424,279.75513,221.46469,281.45645
7035.407,165.57484,281.8105,223.69266,283.48834
7160.1587,167.9691,283.72604,225.84756,285.38187
7283.831,170.35469,285.50226,227.92847,287.1375
7406.4775,172.72823,287.13864,229.93344,288.75452
7528.108,175.08708,288.63574,231.86142,290.23334
7648.68,177.4296,289.99527,233.71243,291.57574
7768.2407,179.75316,291.2171,235.48514,292.7815
7886.747,182.05606,292.30386,237.17996,293.8533
8004.9507,184.30052,293.32217,238.81134,294.85416
8122.133,186.52396,294.2081,240.36603,295.72345
8238.327,188.72269,294.96738,241.84503,296.4672
8353.547,190.89354,295.60507,243.2493,297.09058
8467.806,193.03386,296.1255,244.57968,297.59793
8581.1045,195.1413,296.5326,245.83694,297.9934
8693.449,197.21378,296.83026,247.02202,298.28098
8804.838,199.24942,297.02225,248.13583,298.46432
8915.2705,201.24655,297.1124,249.17947,298.5474
9024.745,203.2036,297.10464,250.15411,298.5341
9133.264,205.11914,297.0029,251.06102,298.42838
9240.813,206.9918,296.81125,251.90152,298.2344
9347.4,208.8205,296.53387,252.67719,297.95612
9453.02,210.60402,296.17477,253.3894,297.59787
9557.662,212.34142,295.73834,254.03989,297.1638
9661.329,214.03174,295.2288,254.63026,296.65814
9764.015,215.6742,294.65027,255.16223,296.08514
9865.718,217.26808,294.00717,255.63763,295.44907
9966.432,218.81277,293.3037,256.05823,294.75415
10066.156,220.30772,292.54407,256.4259,294.0046
10164.889,221.75255,291.73254,256.74255,293.20456
10262.62,223.1473,290.8727,257.01,292.35773
10359.354,224.4917,289.9688,257.23026,291.46814
10455.087,225.78554,289.02493,257.40524,290.53986
10549.821,227.02875,288.0449,257.5368,289.5767
10643.559,228.22139,287.03256,257.62698,288.5824
10736.301,229.36359,285.9916,257.6776,287.56055
10828.053,230.45557,284.92563,257.6906,286.51468
10918.82,231.49768,283.83807,257.66788,285.44818
11008.604,232.49034,282.73236,257.61136,284.36426
11097.412,233.43408,281.61166,257.5229,283.26608
11185.251,234.32942,280.479,257.4042,282.15668
11272.133,235.17708,279.33746,257.25726,281.03882
11358.061,235.97775,278.1898,257.08377,279.9153
11443.045,236.73222,277.03867,256.88544,278.78873
11527.097,237.44139,275.88672,256.66406,277.6615
11610.227,238.10612,274.73636,256.42123,276.53604
11692.449,238.72743,273.58984,256.15863,275.4145
11773.773,239.30637,272.4493,255.87784,274.29895
11854.212,239.84398,271.31686,255.58041,273.19135
11933.78,240.34135,270.19434,255.26785,272.0935
12012.489,240.7997,269.0836,254.94165,271.00708
12090.358,241.22018,267.98615,254.60316,269.93375
12167.396,241.60402,266.90366,254.25385,268.8749
12243.623,241.9525,265.83755,253.89502,267.83197
12319.05,242.26683,264.78906,253.52795,266.80615
12393.691,242.54832,263.7595,253.1539,265.79855
12467.563,242.79832,262.74994,252.77414,264.8104
12540.687,243.01811,261.76138,252.38974,263.84247
12613.066,243.20901,260.7948,252.0019,262.89575
12684.722,243.37234,259.85092,251.61163,261.971
12755.669,243.50943,258.93054,251.21999,261.069
12825.917,243.62161,258.0344,250.828,260.1903
12895.486,243.71019,257.16302,250.43661,259.33554
12964.385,243.7765,256.31696,250.04672,258.5052
13032.629,243.82184,255.49672,249.65927,257.69968
13100.229,243.84743,254.70259,249.27501,256.91946
13167.198,243.85463,253.93498,248.8948,256.16476
13233.547,243.84467,253.19417,248.51941,255.43599
13299.285,243.81871,252.48041,248.14957,254.73326
13364.428,243.77805,251.79384,247.78595,254.0568
13428.982,243.7238,251.1346,247.4292,253.40675
13492.957,243.65721,250.50285,247.08003,252.78328
13556.36,243.57933,249.89857,246.73895,252.18634
13619.207,243.49135,249.32184,246.40659,251.6161
13681.494,243.39427,248.77255,246.0834,251.0724
13743.236,243.28922,248.25078,245.76999,250.5554
13804.433,243.17715,247.75642,245.4668,250.0649
13865.101,243.05911,247.28934,245.17422,249.60086
13925.234,242.93602,246.84943,244.89273,249.16321
13984.841,242.80884,246.43654,244.62268,248.75185
14043.934,242.67845,246.05052,244.36449,248.36656
14102.505,242.54572,245.69113,244.11842,248.00722
14160.5625,242.41147,245.3582,243.88483,247.67365
14218.107,242.27649,245.0515,243.664,247.36565
14275.145,242.14162,244.77081,243.4562,247.08302
14331.678,242.00752,244.51582,243.26167,246.82552
14387.704,241.87491,244.28635,243.08063,246.5929
14443.227,241.74446,244.08197,242.91321,246.38495
