Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
4381.619,217.96904,316.5006,267.23483,319.5094
4521.72,219.2967,320.05112,269.67392,323.00388
4658.152,220.66101,323.3667,272.01385,326.26468
4792.2876,222.0564,326.49826,274.27734,329.3368
4924.861,223.48132,329.47968,276.4805,332.2542
5056.3623,224.93286,332.33383,278.63336,335.04095
5186.9556,226.41074,335.07434,280.74255,337.7127
5316.8013,227.91235,337.70895,282.81067,340.27905
5445.9277,229.43614,340.24167,284.8389,342.74493
5574.285,230.9812,342.67413,286.82767,345.11304
5701.9136,232.54459,345.00635,288.77545,347.38354
5828.7383,234.1253,347.2375,290.6814,349.55606
5954.793,235.72025,349.36664,292.54346,351.62936
6080.0464,237.32759,351.39218,294.3599,353.60168
6204.4233,238.94623,353.3135,296.12988,355.47244
6327.9546,240.57323,355.12933,297.8513,357.24002
6450.5713,242.20757,356.83936,299.52347,358.90408
6572.3037,243.84668,358.44287,301.14478,360.46356
6693.1265,245.48874,359.93954,302.71414,361.9182
6812.9746,247.13284,361.32996,304.23138,363.26846
6931.8804,248.77673,362.61374,305.69525,364.51392
7050.3623,250.39156,363.81738,307.10446,365.67914
7167.7856,252.00462,364.91483,308.45972,366.74002
7284.168,253.61287,365.9093,309.76108,367.6995
7399.512,255.21387,366.80313,311.00848,368.5603
7513.8096,256.80536,367.59882,312.2021,369.3247
7627.049,258.38535,368.29837,313.34186,369.99484
7739.215,259.95203,368.90393,314.42798,370.57297
7850.296,261.50378,369.41788,315.46082,371.06122
7960.282,263.03897,369.8424,316.44067,371.46204
8069.16,264.5561,370.18,317.36804,371.77792
8176.9214,266.0538,370.43332,318.24356,372.01138
8283.552,267.53064,370.6048,319.06772,372.16507
8389.046,268.9854,370.69745,319.84143,372.24173
8493.3955,270.41687,370.714,320.56543,372.24432
8596.589,271.8238,370.65726,321.24054,372.17557
8698.62,273.20517,370.5304,321.8678,372.03857
8799.486,274.5598,370.33624,322.44803,371.8362
8899.181,275.88687,370.0779,322.9824,371.57162
8997.699,277.18533,369.75845,323.4719,371.24768
9095.039,278.4543,369.3809,323.9176,370.86755
9191.195,279.69308,368.9483,324.32068,370.43417
9286.162,280.90112,368.46347,324.6823,369.95038
9379.938,282.0777,367.92947,325.0036,369.41916
9472.524,283.2222,367.34924,325.2857,368.8434
9563.922,284.33395,366.7258,325.52988,368.22604
9654.138,285.41257,366.06192,325.73724,367.56992
9743.175,286.45764,365.36057,325.90912,366.8778
9831.033,287.46875,364.6244,326.04657,366.1524
9917.726,288.44565,363.85617,326.1509,365.39627
10003.252,289.38803,363.05847,326.22327,364.61203
10087.625,290.29593,362.23383,326.2649,363.8022
10170.85,291.169,361.38467,326.27686,362.96902
10252.938,292.00742,360.51352,326.26047,362.115
10333.901,292.81104,359.62256,326.2168,361.2422
10413.747,293.58,358.71402,326.147,360.35275
10492.491,294.31442,357.79004,326.05225,359.44882
10570.146,295.0145,356.8526,325.93353,358.53232
10646.724,295.68042,355.90375,325.79208,357.60504
10722.241,296.31247,354.94522,325.62885,356.66885
10796.714,296.91095,353.97885,325.4449,355.7254
10870.16,297.4763,353.00626,325.24127,354.77628
10942.591,298.00882,352.02896,325.0189,353.823
11014.028,298.50897,351.0486,324.7788,352.86697
11084.49,298.97726,350.06656,324.5219,351.90958
11153.993,299.41418,349.08408,324.24915,350.95206
11222.557,299.82028,348.10248,323.96136,349.99557
11290.205,300.19617,347.12286,323.65952,349.04123
11356.95,300.54233,346.14636,323.34436,348.09012
11422.816,300.8594,345.174,323.01672,347.14313
11487.826,301.14816,344.2067,322.67743,346.20117
11551.993,301.40915,343.2454,322.32727,345.2651
11615.344,301.64297,342.2907,321.96686,344.33563
11677.897,301.85043,341.3436,321.59702,343.41348
11739.674,302.03226,340.40466,321.21844,342.4993
11800.691,302.1891,339.4746,320.83185,341.5937
11860.977,302.32162,338.55386,320.43774,340.69717
11920.543,302.4307,337.64307,320.03687,339.81027
11979.416,302.5169,336.74268,319.6298,338.93338
12037.613,302.58112,335.85312,319.2171,338.0669
12095.155,302.62396,334.97476,318.79938,337.21124
12152.06,302.6462,334.10797,318.37708,336.3667
12208.351,302.64865,333.25308,317.95087,335.5336
12264.039,302.63196,332.4103,317.52112,334.71213
12319.148,302.59686,331.57996,317.0884,333.9026
12373.698,302.54416,330.76215,316.65314,333.10513
12427.703,302.4745,329.9572,316.21585,332.31995
12481.181,302.38864,329.16516,315.77692,331.54715
12534.146,302.28723,328.38623,315.33673,330.7869
12586.62,302.17102,327.62054,314.89578,330.03925
12638.616,302.04068,326.86807,314.45438,329.30438
12690.1455,301.89688,326.129,314.01294,328.5823
12741.231,301.74023,325.40332,313.57178,327.87308
12791.88,301.57153,324.69113,313.13135,327.1767
12842.108,301.3913,323.9924,312.69183,326.49332
12891.928,301.20026,323.30713,312.2537,325.8228
12941.356,300.99893,322.63547,311.8172,325.16522
12990.397,300.788,321.97717,311.38257,324.52063
13039.07,300.56805,321.33243,310.95026,323.8889
13087.379,300.33963,320.7011,310.5204,323.27005
