Time (s),Unnamed: 0,T_min (C),T_max (C),T_ave (C),Thermal_Input_C
153.97,0.0,100.0,108.23,100.79,108.55388888888888
299.3376530612245,1.0383403790087462,100.00038340379008,116.17445411078717,102.02559354956269,116.62986961451247
444.705306122449,2.071568707482993,100.01143137414967,124.14901046258504,103.54810798639456,124.70585034013604
590.0729591836736,3.043592565597668,100.03348740524781,132.12522682944606,105.29108217201166,132.78183106575966
735.440612244898,4.07647074829932,100.12147061224489,140.11088367346937,107.23288269387754,140.85781179138323
880.8082653061225,5.048834287696368,100.27123188617017,148.10602401526202,109.30304034703934,148.9337925170068
1026.175918367347,6.0869708454810505,100.51870037900873,156.0996755102041,111.50655411078718,157.0097732426304
1171.5435714285716,7.116957142857144,100.87613942857142,164.096066,113.8682407142857,165.08575396825398
1316.911224489796,8.092223032069972,101.35164489795918,172.10103957725946,116.35147981049563,173.16173469387758
1462.2788775510205,9.12185918367347,101.95017579591837,180.10655685714286,118.97120571428572,181.23771541950114
1607.646530612245,10.097475218658893,102.67992967930029,188.11348344023327,121.68830932944607,189.31369614512474
1753.0141836734695,11.135815597667639,103.54630850583091,196.1371382580175,124.453492893586,197.38967687074825
1898.3818367346942,12.162545578231294,104.53367650340135,204.14262647619051,127.32738946938775,205.46565759637187
2043.7494897959186,13.141067784256562,105.64645998542275,212.14904329446065,130.30897131924198,213.54163832199552
2189.117142857143,14.16744761904762,106.89275219047619,220.16479180952382,133.4109026666667,221.61761904761906
2334.484795918367,15.146319970845479,108.25631115889212,228.1839797740525,136.60944470845482,229.69359977324262
2479.852448979592,16.184660349854227,109.73883712827988,236.2237312973761,139.8679868950437,237.76958049886616
2625.2201020408165,17.208134013605445,111.33007184353741,244.231268292517,143.14222502721088,245.8455612244898
2770.587755102041,18.18991253644315,113.02854868804666,252.2461247813411,146.5243078717201,253.92154195011335
2915.9554081632655,19.21303605442177,114.84755066666668,260.2639385306122,150.0118423197279,261.99752267573695
3061.3230612244897,20.195164723032068,116.76666791545189,268.28667166180753,153.5869798250729,270.07350340136054
3206.6907142857144,21.233505102040816,118.79168030612244,276.31433464285715,157.24193795918367,278.14948412698413
3352.0583673469387,22.25372244897959,120.90833828571428,284.3682846530612,160.90414530612244,286.2254648526077
3497.4260204081634,23.23875728862974,123.10287846209913,292.3832062682216,164.60907653061224,294.3014455782313
3642.793673469388,24.25862448979592,125.40104375510204,300.4014107755102,168.41449795918368,302.37742630385486
3788.1613265306123,25.24400947521866,127.78830245626823,308.42619324344025,172.3096761005831,310.45340702947846
3933.528979591837,26.28234985422741,130.27458064139944,316.45256437317784,176.28551743440232,318.52938775510205
4078.8966326530613,27.29931088435374,132.83916006122448,324.4932596666667,180.29118840816326,326.6053684807256
4224.264285714286,28.28760204081633,135.44913724489797,332.55316377551026,184.26589591836736,334.68134920634924
4369.631938775511,29.304212925170074,138.143964707483,340.5788830204082,188.32290493197283,342.7573299319728
4514.999591836735,30.29285422740525,140.91656349854227,348.60376317784255,192.46605962099127,350.83331065759637
