Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input_C
153.91,203.6,203.93,203.63,203.94011579622773
299.2782653061224,203.6,204.25227032069972,203.67230068513118,204.263770756456
444.6465306122449,203.6,204.58648344217687,203.73501038095236,204.59359982148342
590.0147959183673,203.6,204.94526198979594,203.80348845481052,204.9449113725341
735.3830612244898,203.6007648707483,205.31747866666666,203.88688383673468,205.34810004996697
880.7513265306122,203.61,205.79248025004702,203.97537571196776,205.8128179488287
1026.1195918367348,203.61087282798835,206.2718957434402,204.09047393586008,206.31288537401426
1171.4878571428571,203.62117252380952,206.7733162857143,204.2152428095238,206.8151400702935
1316.8561224489797,203.63185087463557,207.29627186588922,204.34295612244898,207.32814410270822
1462.224387755102,203.65244325170067,207.8355138095238,204.49076763945578,207.89663237434743
1607.5926530612246,203.67293413994167,208.5145510787172,204.6566267930029,208.54316665044718
1752.9609183673472,203.70408448250728,209.20666608600584,204.83586838921283,209.25948985362587
1898.3291836734695,203.7381430612245,209.95354620408162,205.03745808163265,210.02428052790881
2043.6974489795919,203.78565641399416,210.7503000728863,205.2611102769679,210.82845341015297
2189.0657142857144,203.83006628571428,211.57770514285713,205.49529828571428,211.6764055363833
2334.4339795918368,203.89026698979592,212.49053744169098,205.75813453352768,212.57049317666778
2479.802244897959,203.96295112244897,213.43131571428572,206.03365465014576,213.52826854160335
2625.1705102040814,204.03876230612246,214.47182527891155,206.34087982312926,214.56458816474884
2770.538775510204,204.1271249271137,215.59549912536443,206.67279139941692,215.69015038731206
2915.9070408163266,204.22347182993195,216.76873238095237,207.02535210884355,216.9243193775975
3061.275306122449,204.33150916909622,218.12615465014576,207.41821516034986,218.25892681177464
3206.6435714285712,204.45040474489795,219.50275806122448,207.84056954081632,219.67169774772617
3352.011836734694,204.5881118367347,220.95890389115647,208.29449866666667,221.13781621154737
3497.3801020408164,204.73587153790086,222.48393250728864,208.77718035714287,222.66848084361368
3642.7483673469387,204.8992079319728,224.13056812244898,209.30021368707483,224.30812967623697
3788.116632653061,205.08399281341107,226.08192454081632,209.87419866618075,226.0733766971705
3933.4848979591834,205.2765498542274,228.04156862973758,210.49247705539358,227.97184572728074
4078.853163265306,205.4919250612245,229.99836614285712,211.13978142857144,229.99618917394338
4224.221428571429,205.72912244897958,231.9672193877551,211.8229668367347,232.13622204068503
4369.589693877551,205.98528742857144,234.1150006734694,212.54367836734696,234.3953577365938
4514.957959183674,206.2650486297376,236.6485142857143,213.334616909621,236.76388354487037
4660.326224489796,206.56948476676385,239.1891427696793,214.1785573469388,239.25076323672212
4805.694489795918,206.89430677551022,241.72813005442177,215.0645788027211,241.85794980043843
4951.062755102041,207.2479068877551,244.2787169825073,215.98655790816326,244.58309389592918
5096.431020408163,207.62358478911563,247.04467004081633,216.95771714285715,247.43752169092582
5241.799285714285,208.03027647959183,250.18325602040815,217.98898051020407,250.41330749648964
5387.167551020408,208.467412303207,253.32286199708454,219.07092110787173,253.51512307909982
5532.535816326531,208.93545272108844,256.46653363265307,220.2051774761905,256.73876649225105
5677.904081632653,209.43287172011662,259.6126600583091,221.37746239067056,260.07585953880033
5823.272346938776,209.96561491836735,262.97222498639456,222.6164348095238,263.5307701131383
5968.640612244898,210.53287249271136,266.6302454373178,223.9283056851312,267.08927688374075
6114.00887755102,211.13331598396502,270.2956024125364,225.299621319242,270.7465756771037
6259.377142857143,211.7668297142857,273.960024,226.7204062857143,274.49019475811497
