Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
13004.725,351.58002,392.97476,372.2774,395.1824
13103.425,351.8328,392.8406,372.3367,395.05673
13179.391,351.8934,392.53705,372.2152,394.75024
13240.642,351.82172,392.11502,371.96838,394.31924
13292.065,351.65656,391.6105,371.63354,393.80505
13336.9375,351.42563,391.0499,371.23776,393.23672
13377.239,351.1485,390.45267,370.8006,392.63504
13414.384,350.83893,389.833,370.33597,392.01413
13449.243,350.50668,389.20078,369.85373,391.38388
13482.315,350.1592,388.56335,369.36127,390.7512
13514.067,349.8012,387.92612,368.86365,390.12094
13544.689,349.4367,387.2926,368.36465,389.49637
13574.434,349.06836,386.66586,367.86713,388.87982
13603.429,348.69824,386.0479,367.37308,388.27304
13631.678,348.32797,385.44037,366.88416,387.6773
13659.33,347.95862,384.8445,366.40155,387.0935
13686.344,347.5914,384.26126,365.92633,386.52228
13712.84,347.22684,383.69098,365.45892,385.96384
13738.827,346.86554,383.13397,364.99976,385.4182
13764.25,346.5078,382.5901,364.54895,384.88507
13789.206,346.15387,382.05847,364.10617,384.36362
13818.951,345.79196,381.52258,363.6573,383.83655
13847.636,345.4292,380.99298,363.2111,383.31595
13875.638,345.06653,380.47034,362.76843,382.80222
13903.174,344.7045,379.95496,362.3297,382.29562
13930.383,344.34354,379.4468,361.89517,381.79626
13957.344,343.98373,378.94604,361.4649,381.30405
13984.108,343.62527,378.45233,361.03882,380.81885
14010.701,343.26813,377.96576,360.61694,380.3405
14037.15,342.9125,377.48618,360.19934,379.869
14063.465,342.55832,377.0134,359.78586,379.40405
14089.654,342.20566,376.5473,359.37646,378.94568
14115.726,341.85468,376.0879,358.97128,378.4938
14141.686,341.50525,375.63495,358.5701,378.0482
14167.54,341.15744,375.1885,358.17297,377.60892
14193.288,340.8113,374.74844,357.77988,377.1758
14218.938,340.467,374.3147,357.39087,376.7488
14244.495,340.1245,373.88715,357.00583,376.32788
14269.959,339.78384,373.46594,356.62488,375.91306
14295.334,339.44507,373.05084,356.24796,375.50412
14320.618,339.1083,372.64178,355.87506,375.1011
14345.819,338.77353,372.23892,355.50623,374.7041
14370.886,338.44107,371.84186,355.14148,374.3128
14395.836,338.11096,371.45068,354.78082,373.92725
14420.671,337.7832,371.0653,354.42426,373.54736
14445.396,337.45782,370.68585,354.07184,373.17313
14470.02,337.1348,370.312,353.7234,372.80447
14494.538,336.8142,369.94382,353.37903,372.44135
14518.95,336.4961,369.58136,353.03873,372.08377
14543.263,336.1805,369.22443,352.70245,371.73163
14567.468,335.8675,368.87305,352.37027,371.3849
14591.571,335.55707,368.52713,352.0421,371.04352
14615.572,335.24927,368.1868,351.71802,370.70755
14639.467,334.94412,367.85178,351.39795,370.37683
14663.254,334.64163,367.5222,351.0819,370.05136
14686.94,334.34192,367.19785,350.7699,369.7311
14710.5205,334.04492,366.87888,350.4619,369.41602
14733.992,333.75076,366.56512,350.15796,369.10602
14757.355,333.45938,366.2566,349.85797,368.8012
14780.612,333.1708,365.95325,349.562,368.5014
14803.763,332.8851,365.65497,349.27002,368.20667
14826.8,332.6023,365.36176,348.98203,367.91687
14849.732,332.32236,365.0737,348.69803,367.63208
14872.551,332.04535,364.79056,348.41797,367.35217
14895.259,331.7713,364.5125,348.1419,367.07718
14917.854,331.50018,364.23932,347.86975,366.80698
14940.341,331.23206,363.97104,347.60156,366.54166
14962.712,330.96695,363.7077,347.33734,366.28107
14984.972,330.70474,363.4492,347.07697,366.02527
15007.118,330.4456,363.19543,346.8205,365.77417
15029.145,330.18948,362.9465,346.568,365.52777
15051.06,329.93637,362.70227,346.31934,365.28604
15072.856,329.68628,362.46277,346.07452,365.0489
15094.536,329.43933,362.2279,345.83362,364.81635
15116.098,329.19534,361.99768,345.5965,364.58838
15137.541,328.9545,361.77203,345.36328,364.36493
15158.864,328.7167,361.55096,345.13385,364.146
15180.067,328.48193,361.3345,344.9082,363.9315
15201.147,328.2503,361.12247,344.6864,363.7214
15222.108,328.0217,360.91495,344.46832,363.51572
15242.945,327.79623,360.71182,344.25403,363.31436
15263.66,327.57382,360.5131,344.04346,363.11743
15284.249,327.3545,360.31873,343.8366,362.9247
15304.714,327.13834,360.12866,343.63348,362.73633
15325.058,326.92514,359.94302,343.43408,362.55215
15345.268,326.71512,359.76154,343.23834,362.3722
15365.352,326.50815,359.58435,343.04626,362.19644
15385.313,326.3043,359.41132,342.8578,362.02478
15405.143,326.10345,359.24243,342.67294,361.8572
15424.843,325.90573,359.07776,342.49176,361.69373
15444.417,325.7111,358.9171,342.3141,361.5343
15463.858,325.5195,358.76056,342.14,361.3789
15483.166,325.33093,358.60806,341.96948,361.22748
15502.348,325.14548,358.45953,341.8025,361.08
15521.394,324.963,358.31494,341.63898,360.93637
15540.309,324.78363,358.17422,341.47894,360.7967
15559.091,324.6072,358.0375,341.32236,360.66083
15577.735,324.43387,357.90457,341.16922,360.52878
15596.245,324.26346,357.7755,341.01947,360.40048
15614.629,324.09616,357.65018,340.87317,360.27597
