Time (s),T_min (C),T_max (C),T_ave (C),Thermal Input (C)
5541.6636,229.73366,346.20914,287.9714,348.6819
5679.3965,231.3753,349.39035,290.3828,351.8168
5812.958,233.03333,352.24387,292.6386,354.6244
5943.8413,234.70474,354.84042,294.77258,357.1696
6072.9717,236.3871,357.22964,296.80838,359.50192
6200.803,238.08017,359.445,298.76257,361.65695
6327.514,239.78421,361.50958,300.6469,363.66
6453.2505,241.49728,363.43774,302.46753,365.5274
6577.9873,243.2189,365.23914,304.229,367.2701
6701.772,244.94664,366.9193,305.93298,368.8945
6824.5737,246.67845,368.4817,307.58008,370.40454
6946.322,248.41321,369.9294,309.17133,371.8033
7067.0435,250.14806,371.26367,310.70587,373.09192
7186.671,251.88155,372.48666,312.1841,374.27252
7305.233,253.61107,373.5991,313.60507,375.34555
7422.7104,255.33472,374.60257,314.96863,376.31235
7539.049,257.0513,375.4994,316.27533,377.17508
7654.2715,258.75876,376.29047,317.5246,377.9345
7768.3237,260.45602,376.97842,318.71722,378.59317
7881.24,262.14102,377.56467,319.85284,379.1523
7993.011,263.81235,378.05127,320.93182,379.61395
8103.9854,265.43,378.4729,321.95145,380.01053
8213.754,267.0323,378.79865,322.91547,380.31326
8322.334,268.61627,379.03372,323.825,380.52756
8429.717,270.17953,379.18253,324.68103,380.65753
8535.898,271.72003,379.24893,325.4845,380.70718
8640.868,273.23605,379.2364,326.2362,380.68008
8744.616,274.72614,379.14847,326.93732,380.5796
8847.137,276.18878,378.9885,327.58862,380.4092
8948.425,277.62292,378.75967,328.19128,380.1721
9048.474,279.0274,378.4654,328.7464,379.87155
9147.283,280.4013,378.1091,329.2552,379.5109
9244.849,281.74368,377.6939,329.7188,379.0934
9341.17,283.0537,377.22314,330.13843,378.62228
9436.247,284.33063,376.70026,330.51544,378.10077
9530.08,285.57382,376.12817,330.851,377.53204
9622.671,286.78265,375.51035,331.14648,376.9192
9714.02,287.95673,374.84967,331.4032,376.26535
9804.134,289.09543,374.1494,331.62244,375.57352
9893.015,290.1985,373.4125,331.80548,374.8466
9980.67,291.2655,372.64185,331.95367,374.08743
10067.1045,292.2962,371.84027,332.06824,373.2988
10152.318,293.29092,371.0103,332.15063,372.48322
10236.317,294.2493,370.15463,332.20197,371.6432
10319.115,295.17133,369.2758,332.22357,370.78128
10400.722,296.0569,368.37634,332.2166,369.8999
10481.148,296.9061,367.4585,332.1823,369.00125
10560.408,297.71906,366.52466,332.12186,368.08768
10638.514,298.49597,365.57697,332.03647,367.1611
10715.4795,299.23706,364.61746,331.92725,366.2236
10791.321,299.94257,363.64816,331.79535,365.277
10866.055,300.6128,362.6708,331.64178,364.32318
10939.697,301.24823,361.68732,331.46777,363.3637
11012.26,301.84924,360.69925,331.27423,362.4002
11083.7705,302.4163,359.7082,331.06226,361.43423
11154.239,302.94983,358.7156,330.8327,360.4671
11223.69,303.45044,357.72296,330.5867,359.50018
11292.142,303.91867,356.73145,330.32507,358.5347
11359.612,304.35513,355.74228,330.0487,357.57175
11426.127,304.76044,354.75662,329.75854,356.6125
11491.701,305.13522,353.77557,329.45538,355.65778
11556.356,305.4802,352.80005,329.14014,354.70865
11620.117,305.79596,351.83093,328.81345,353.76587
11683.005,306.08334,350.869,328.47617,352.8302
11745.037,306.34296,349.91507,328.12903,351.90237
11806.24,306.57556,348.96985,327.7727,350.9831
11866.634,306.78192,348.0339,327.4079,350.07285
11926.24,306.96277,347.10785,327.0353,349.1722
11985.08,307.1189,346.1922,326.65555,348.28165
12043.173,307.25104,345.28745,326.26923,347.40158
12100.545,307.35995,344.3939,325.87692,346.53244
12157.212,307.4464,343.51202,325.47922,345.6745
12213.199,307.5112,342.6421,325.07666,344.82812
12268.525,307.55502,341.78445,324.66974,343.99353
12323.208,307.57874,340.9394,324.25906,343.171
12377.27,307.58307,340.10696,323.84503,342.36072
12430.7295,307.56866,339.28745,323.42804,341.56277
12483.606,307.53644,338.48105,323.00873,340.77737
12535.917,307.48697,337.68777,322.58737,340.00467
12587.682,307.42108,336.90787,322.1645,339.2447
12638.915,307.3395,336.14127,321.7404,338.49756
12689.638,307.24286,335.38815,321.3155,337.76328
12739.865,307.1319,334.64847,320.8902,337.0419
12789.61,307.00732,333.92233,320.46484,336.33347
12838.891,306.86978,333.20963,320.0397,335.63797
12887.725,306.71988,332.51044,319.61517,334.95535
12936.12,306.55832,331.82474,319.19153,334.28568
12984.095,306.3858,331.1525,318.76917,333.62885
13031.661,306.20282,330.49362,318.3482,332.9849
13078.833,306.01007,329.8481,317.92908,332.3537
13125.621,305.8081,329.21585,317.51196,331.73523
13172.036,305.5975,328.5969,317.0972,331.1295
13218.094,305.37885,327.99097,316.6849,330.53632
13263.795,305.15265,327.39822,316.27545,329.9557
13309.162,304.91953,326.81842,315.86896,329.3875
13354.195,304.67993,326.25156,315.46576,328.83176
13398.905,304.4344,325.69748,315.06592,328.2883
13443.308,304.18335,325.15616,314.66974,327.75702
13487.4,303.92737,324.6274,314.2774,327.23798
13531.194,303.66684,324.11127,313.88904,326.7309
